data;hour;totale;areac
2013-08-01;20;4039;0
2013-08-01;20;3396;0
2013-08-01;21;2625;0
2013-08-01;21;2221;0
2013-08-01;22;2086;0
2013-08-01;22;1946;0
2013-08-01;23;1869;0
2013-08-01;23;1751;0
2013-08-02;00;1503;0
2013-08-02;00;1200;0
2013-08-02;01;914;0
2013-08-02;01;640;0
2013-08-02;02;505;0
2013-08-02;02;352;0
2013-08-02;03;308;0
2013-08-02;03;293;0
2013-08-02;04;333;0
2013-08-02;04;370;0
2013-08-02;05;589;0
2013-08-02;05;856;0
2013-08-02;06;1199;0
2013-08-02;06;2265;0
2013-08-02;07;3789;0
2013-08-02;07;2507;1
2013-08-02;08;3093;1
2013-08-02;08;3606;1
2013-08-02;09;3823;1
2013-08-02;09;3851;1
2013-08-02;10;3481;1
2013-08-02;10;3534;1
2013-08-02;11;3340;1
2013-08-02;11;3112;1
2013-08-02;12;2884;1
2013-08-02;12;2637;1
2013-08-02;13;2460;1
2013-08-02;13;2408;1
2013-08-02;14;2476;1
2013-08-02;14;2717;1
2013-08-02;15;2700;1
2013-08-02;15;2620;1
2013-08-02;16;2426;1
2013-08-02;16;2362;1
2013-08-02;17;2499;1
2013-08-02;17;2539;1
2013-08-02;18;2387;1
2013-08-02;18;2191;1
2013-08-02;19;2048;1
2013-08-02;19;3797;0
2013-08-02;20;3080;0
2013-08-02;20;2619;0
2013-08-02;21;2181;0
2013-08-02;21;1965;0
2013-08-02;22;1962;0
2013-08-02;22;1929;0
2013-08-02;23;1809;0
2013-08-02;23;1736;0
2013-08-03;00;1483;0
2013-08-03;00;1246;0
2013-08-03;01;968;0
2013-08-03;01;809;0
2013-08-03;02;621;0
2013-08-03;02;517;0
2013-08-03;03;468;0
2013-08-03;03;421;0
2013-08-03;04;403;0
2013-08-03;04;412;0
2013-08-03;05;522;0
2013-08-03;05;677;0
2013-08-03;06;834;0
2013-08-03;06;1284;0
2013-08-03;07;1475;0
2013-08-03;07;1838;0
2013-08-03;08;1848;0
2013-08-03;08;2046;0
2013-08-03;09;2399;0
2013-08-03;09;2933;0
2013-08-03;10;3041;0
2013-08-03;10;3233;0
2013-08-03;11;3270;0
2013-08-03;11;3009;0
2013-08-03;12;2775;0
2013-08-03;12;2585;0
2013-08-03;13;2265;0
2013-08-03;13;1985;0
2013-08-03;14;1936;0
2013-08-03;14;2100;0
2013-08-03;15;2154;0
2013-08-03;15;2310;0
2013-08-03;16;2231;0
2013-08-03;16;2461;0
2013-08-03;17;2600;0
2013-08-03;17;2694;0
2013-08-03;18;2694;0
2013-08-03;18;2448;0
2013-08-03;19;2370;0
2013-08-03;19;2374;0
2013-08-03;20;2382;0
2013-08-03;20;2107;0
2013-08-03;21;1804;0
2013-08-03;21;1718;0
2013-08-03;22;1696;0
2013-08-03;22;1746;0
2013-08-03;23;1789;0
2013-08-03;23;1701;0
2013-08-04;00;1429;0
2013-08-04;00;1196;0
2013-08-04;01;930;0
2013-08-04;01;763;0
2013-08-04;02;602;0
2013-08-04;02;509;0
2013-08-04;03;377;0
2013-08-04;03;340;0
2013-08-04;04;324;0
2013-08-04;04;321;0
2013-08-04;05;304;0
2013-08-04;05;382;0
2013-08-04;06;472;0
2013-08-04;06;677;0
2013-08-04;07;621;0
2013-08-04;07;736;0
2013-08-04;08;836;0
2013-08-04;08;952;0
2013-08-04;09;1266;0
2013-08-04;09;1460;0
2013-08-04;10;1850;0
2013-08-04;10;1850;0
2013-08-04;11;1789;0
2013-08-04;11;1716;0
2013-08-04;12;1618;0
2013-08-04;12;1530;0
2013-08-04;13;1241;0
2013-08-04;13;1215;0
2013-08-04;14;1169;0
2013-08-04;14;1333;0
2013-08-04;15;1311;0
2013-08-04;15;1432;0
2013-08-04;16;1510;0
2013-08-04;16;1608;0
2013-08-04;17;1733;0
2013-08-04;17;1947;0
2013-08-04;18;2077;0
2013-08-04;18;2049;0
2013-08-04;19;2122;0
2013-08-04;19;2130;0
2013-08-04;20;2101;0
2013-08-04;20;1818;0
2013-08-04;21;1584;0
2013-08-04;21;1530;0
2013-08-04;22;1520;0
2013-08-04;22;1487;0
2013-08-04;23;1371;0
2013-08-04;23;1229;0
2013-08-05;00;1026;0
2013-08-05;00;757;0
2013-08-05;01;583;0
2013-08-05;01;452;0
2013-08-05;02;301;0
2013-08-05;02;238;0
2013-08-05;03;200;0
2013-08-05;03;194;0
2013-08-05;04;232;0
2013-08-05;04;331;0
2013-08-05;05;495;0
2013-08-05;05;688;0
2013-08-05;06;1090;0
2013-08-05;06;1969;0
2013-08-05;07;3083;0
2013-08-05;07;2117;1
2013-08-05;08;2550;1
2013-08-05;08;2741;1
2013-08-05;09;2954;1
2013-08-05;09;3002;1
2013-08-05;10;2921;1
2013-08-05;10;2877;1
2013-08-05;11;2810;1
2013-08-05;11;2522;1
2013-08-05;12;2315;1
2013-08-05;12;2084;1
2013-08-05;13;1892;1
2013-08-05;13;1882;1
2013-08-05;14;2110;1
2013-08-05;14;2107;1
2013-08-05;15;2104;1
2013-08-05;15;2078;1
2013-08-05;16;1960;1
2013-08-05;16;1904;1
2013-08-05;17;1903;1
2013-08-05;17;1942;1
2013-08-05;18;2053;1
2013-08-05;18;1889;1
2013-08-05;19;1765;1
2013-08-05;19;3222;0
2013-08-05;20;2458;0
2013-08-05;20;2197;0
2013-08-05;21;1721;0
2013-08-05;21;1557;0
2013-08-05;22;1456;0
2013-08-05;22;1317;0
2013-08-05;23;1231;0
2013-08-05;23;990;0
2013-08-06;00;823;0
2013-08-06;00;628;0
2013-08-06;01;433;0
2013-08-06;01;365;0
2013-08-06;02;273;0
2013-08-06;02;220;0
2013-08-06;03;198;0
2013-08-06;03;192;0
2013-08-06;04;222;0
2013-08-06;04;317;0
2013-08-06;05;438;0
2013-08-06;05;659;0
2013-08-06;06;1005;0
2013-08-06;06;1986;0
2013-08-06;07;3140;0
2013-08-06;07;2158;1
2013-08-06;08;2454;1
2013-08-06;08;2775;1
2013-08-06;09;3081;1
2013-08-06;09;3193;1
2013-08-06;10;2905;1
2013-08-06;10;2868;1
2013-08-06;11;2771;1
2013-08-06;11;2535;1
2013-08-06;12;2290;1
2013-08-06;12;2125;1
2013-08-06;13;1971;1
2013-08-06;13;1815;1
2013-08-06;14;1945;1
2013-08-06;14;2201;1
2013-08-06;15;2148;1
2013-08-06;15;2021;1
2013-08-06;16;1930;1
2013-08-06;16;1825;1
2013-08-06;17;1827;1
2013-08-06;17;1965;1
2013-08-06;18;1984;1
2013-08-06;18;1862;1
2013-08-06;19;1637;1
2013-08-06;19;3409;0
2013-08-06;20;2641;0
2013-08-06;20;2300;0
2013-08-06;21;1795;0
2013-08-06;21;1564;0
2013-08-06;22;1500;0
2013-08-06;22;1437;0
2013-08-06;23;1384;0
2013-08-06;23;1250;0
2013-08-07;00;934;0
2013-08-07;00;763;0
2013-08-07;01;518;0
2013-08-07;01;449;0
2013-08-07;02;303;0
2013-08-07;02;269;0
2013-08-07;03;241;0
2013-08-07;03;203;0
2013-08-07;04;218;0
2013-08-07;04;286;0
2013-08-07;05;429;0
2013-08-07;05;640;0
2013-08-07;06;1004;0
2013-08-07;06;1970;0
2013-08-07;07;3068;0
2013-08-07;07;2123;1
2013-08-07;08;2501;1
2013-08-07;08;2783;1
2013-08-07;09;2866;1
2013-08-07;09;3069;1
2013-08-07;10;2779;1
2013-08-07;10;2670;1
2013-08-07;11;2623;1
2013-08-07;11;2395;1
2013-08-07;12;2295;1
2013-08-07;12;2098;1
2013-08-07;13;1957;1
2013-08-07;13;1948;1
2013-08-07;14;1992;1
2013-08-07;14;2233;1
2013-08-07;15;2125;1
2013-08-07;15;2030;1
2013-08-07;16;1951;1
2013-08-07;16;1882;1
2013-08-07;17;1803;1
2013-08-07;17;1904;1
2013-08-07;18;2021;1
2013-08-07;18;1817;1
2013-08-07;19;1693;1
2013-08-07;19;3289;0
2013-08-07;20;2429;0
2013-08-07;20;2163;0
2013-08-07;21;1722;0
2013-08-07;21;1644;0
2013-08-07;22;1565;0
2013-08-07;22;1423;0
2013-08-07;23;1299;0
2013-08-07;23;1244;0
2013-08-08;00;960;0
2013-08-08;00;758;0
2013-08-08;01;514;0
2013-08-08;01;442;0
2013-08-08;02;326;0
2013-08-08;02;249;0
2013-08-08;03;191;0
2013-08-08;03;214;0
2013-08-08;04;245;0
2013-08-08;04;327;0
2013-08-08;05;478;0
2013-08-08;05;642;0
2013-08-08;06;941;0
2013-08-08;06;1893;0
2013-08-08;07;3066;0
2013-08-08;07;1972;1
2013-08-08;08;2495;1
2013-08-08;08;2969;1
2013-08-08;09;3123;1
2013-08-08;09;3008;1
2013-08-08;10;2706;1
2013-08-08;10;2669;1
2013-08-08;11;2507;1
2013-08-08;11;2422;1
2013-08-08;12;2349;1
2013-08-08;12;2098;1
2013-08-08;13;1917;1
2013-08-08;13;1888;1
2013-08-08;14;1951;1
2013-08-08;14;2119;1
2013-08-08;15;2061;1
2013-08-08;15;2116;1
2013-08-08;16;1961;1
2013-08-08;16;1899;1
2013-08-08;17;1881;1
2013-08-08;17;1933;1
2013-08-08;18;2551;0
2013-08-08;18;2349;0
2013-08-08;19;2183;0
2013-08-08;19;2839;0
2013-08-08;20;2421;0
2013-08-08;20;2105;0
2013-08-08;21;1647;0
2013-08-08;21;1567;0
2013-08-08;22;1378;0
2013-08-08;22;1353;0
2013-08-08;23;1274;0
2013-08-08;23;1037;0
2013-08-09;00;979;0
2013-08-09;00;696;0
2013-08-09;01;479;0
2013-08-09;01;438;0
2013-08-09;02;291;0
2013-08-09;02;255;0
2013-08-09;03;206;0
2013-08-09;03;235;0
2013-08-09;04;265;0
2013-08-09;04;300;0
2013-08-09;05;453;0
2013-08-09;05;772;0
2013-08-09;06;975;0
2013-08-09;06;1887;0
2013-08-09;07;2854;0
2013-08-09;07;1892;1
2013-08-09;08;2266;1
2013-08-09;08;2491;1
2013-08-09;09;2615;1
2013-08-09;09;2604;1
2013-08-09;10;2567;1
2013-08-09;10;2311;1
2013-08-09;11;2403;1
2013-08-09;11;2166;1
2013-08-09;12;1982;1
2013-08-09;12;1804;1
2013-08-09;13;1637;1
2013-08-09;13;1634;1
2013-08-09;14;1716;1
2013-08-09;14;1805;1
2013-08-09;15;1811;1
2013-08-09;15;1719;1
2013-08-09;16;1727;1
2013-08-09;16;1669;1
2013-08-09;17;1669;1
2013-08-09;17;1711;1
2013-08-09;18;1670;1
2013-08-09;18;1497;1
2013-08-09;19;1335;1
2013-08-09;19;2565;0
2013-08-09;20;2044;0
2013-08-09;20;1934;0
2013-08-09;21;1522;0
2013-08-09;21;1494;0
2013-08-09;22;1360;0
2013-08-09;22;1409;0
2013-08-09;23;1290;0
2013-08-09;23;1156;0
2013-08-10;00;964;0
2013-08-10;00;772;0
2013-08-10;01;642;0
2013-08-10;01;500;0
2013-08-10;02;404;0
2013-08-10;02;285;0
2013-08-10;03;298;0
2013-08-10;03;315;0
2013-08-10;04;291;0
2013-08-10;04;284;0
2013-08-10;05;432;0
2013-08-10;05;532;0
2013-08-10;06;737;0
2013-08-10;06;1094;0
2013-08-10;07;1163;0
2013-08-10;07;1327;0
2013-08-10;08;1227;0
2013-08-10;08;1383;0
2013-08-10;09;1630;0
2013-08-10;09;2030;0
2013-08-10;10;2200;0
2013-08-10;10;2252;0
2013-08-10;11;2168;0
2013-08-10;11;2137;0
2013-08-10;12;2006;0
2013-08-10;12;1728;0
2013-08-10;13;1584;0
2013-08-10;13;1483;0
2013-08-10;14;1473;0
2013-08-10;14;1548;0
2013-08-10;15;1634;0
2013-08-10;15;1675;0
2013-08-10;16;1821;0
2013-08-10;16;1881;0
2013-08-10;17;2004;0
2013-08-10;17;1964;0
2013-08-10;18;2080;0
2013-08-10;18;1833;0
2013-08-10;19;1778;0
2013-08-10;19;1786;0
2013-08-10;20;1699;0
2013-08-10;20;1641;0
2013-08-10;21;1457;0
2013-08-10;21;1439;0
2013-08-10;22;1382;0
2013-08-10;22;1371;0
2013-08-10;23;1351;0
2013-08-10;23;1239;0
2013-08-11;00;1015;0
2013-08-11;00;784;0
2013-08-11;01;627;0
2013-08-11;01;576;0
2013-08-11;02;427;0
2013-08-11;02;361;0
2013-08-11;03;297;0
2013-08-11;03;239;0
2013-08-11;04;223;0
2013-08-11;04;240;0
2013-08-11;05;246;0
2013-08-11;05;340;0
2013-08-11;06;417;0
2013-08-11;06;649;0
2013-08-11;07;579;0
2013-08-11;07;735;0
2013-08-11;08;793;0
2013-08-11;08;892;0
2013-08-11;09;1119;0
2013-08-11;09;1399;0
2013-08-11;10;1500;0
2013-08-11;10;1591;0
2013-08-11;11;1595;0
2013-08-11;11;1590;0
2013-08-11;12;1376;0
2013-08-11;12;1332;0
2013-08-11;13;1116;0
2013-08-11;13;1112;0
2013-08-11;14;1138;0
2013-08-11;14;1295;0
2013-08-11;15;1417;0
2013-08-11;15;1506;0
2013-08-11;16;1569;0
2013-08-11;16;1616;0
2013-08-11;17;1620;0
2013-08-11;17;1716;0
2013-08-11;18;1869;0
2013-08-11;18;1744;0
2013-08-11;19;1788;0
2013-08-11;19;1642;0
2013-08-11;20;1632;0
2013-08-11;20;1468;0
2013-08-11;21;1385;0
2013-08-11;21;1271;0
2013-08-11;22;1191;0
2013-08-11;22;1114;0
2013-08-11;23;1058;0
2013-08-11;23;883;0
2013-08-12;00;662;0
2013-08-12;00;595;0
2013-08-12;01;449;0
2013-08-12;01;344;0
2013-08-12;02;247;0
2013-08-12;02;176;0
2013-08-12;03;182;0
2013-08-12;03;176;0
2013-08-12;04;172;0
2013-08-12;04;264;0
2013-08-12;05;380;0
2013-08-12;05;526;0
2013-08-12;06;832;0
2013-08-12;06;1406;0
2013-08-12;07;1875;0
2013-08-12;07;2246;0
2013-08-12;08;2347;0
2013-08-12;08;2417;0
2013-08-12;09;2336;0
2013-08-12;09;2405;0
2013-08-12;10;2345;0
2013-08-12;10;2486;0
2013-08-12;11;2217;0
2013-08-12;11;2180;0
2013-08-12;12;1918;0
2013-08-12;12;1713;0
2013-08-12;13;1611;0
2013-08-12;13;1622;0
2013-08-12;14;1596;0
2013-08-12;14;1665;0
2013-08-12;15;1733;0
2013-08-12;15;1782;0
2013-08-12;16;1826;0
2013-08-12;16;1792;0
2013-08-12;17;1813;0
2013-08-12;17;1813;0
2013-08-12;18;1750;0
2013-08-12;18;1598;0
2013-08-12;19;1447;0
2013-08-12;19;1639;0
2013-08-12;20;1492;0
2013-08-12;20;1340;0
2013-08-12;21;1167;0
2013-08-12;21;1079;0
2013-08-12;22;971;0
2013-08-12;22;928;0
2013-08-12;23;863;0
2013-08-12;23;769;0
2013-08-13;00;566;0
2013-08-13;00;440;0
2013-08-13;01;382;0
2013-08-13;01;295;0
2013-08-13;02;222;0
2013-08-13;02;169;0
2013-08-13;03;158;0
2013-08-13;03;205;0
2013-08-13;04;170;0
2013-08-13;04;242;0
2013-08-13;05;332;0
2013-08-13;05;569;0
2013-08-13;06;663;0
2013-08-13;06;1320;0
2013-08-13;07;1805;0
2013-08-13;07;2213;0
2013-08-13;08;2434;0
2013-08-13;08;2369;0
2013-08-13;09;2371;0
2013-08-13;09;2327;0
2013-08-13;10;2537;0
2013-08-13;10;2438;0
2013-08-13;11;2210;0
2013-08-13;11;2204;0
2013-08-13;12;1863;0
2013-08-13;12;1725;0
2013-08-13;13;1695;0
2013-08-13;13;1519;0
2013-08-13;14;1615;0
2013-08-13;14;1632;0
2013-08-13;15;1799;0
2013-08-13;15;1806;0
2013-08-13;16;1693;0
2013-08-13;16;1795;0
2013-08-13;17;1836;0
2013-08-13;17;1795;0
2013-08-13;18;1841;0
2013-08-13;18;1711;0
2013-08-13;19;1564;0
2013-08-13;19;1599;0
2013-08-13;20;1585;0
2013-08-13;20;1479;0
2013-08-13;21;1237;0
2013-08-13;21;1097;0
2013-08-13;22;1049;0
2013-08-13;22;1001;0
2013-08-13;23;875;0
2013-08-13;23;758;0
2013-08-14;00;626;0
2013-08-14;00;523;0
2013-08-14;01;373;0
2013-08-14;01;280;0
2013-08-14;02;251;0
2013-08-14;02;199;0
2013-08-14;03;164;0
2013-08-14;03;186;0
2013-08-14;04;177;0
2013-08-14;04;260;0
2013-08-14;05;337;0
2013-08-14;05;454;0
2013-08-14;06;699;0
2013-08-14;06;1298;0
2013-08-14;07;1776;0
2013-08-14;07;2453;0
2013-08-14;08;2478;0
2013-08-14;08;2441;0
2013-08-14;09;2291;0
2013-08-14;09;2251;0
2013-08-14;10;2345;0
2013-08-14;10;2414;0
2013-08-14;11;2247;0
2013-08-14;11;2123;0
2013-08-14;12;2045;0
2013-08-14;12;1849;0
2013-08-14;13;1836;0
2013-08-14;13;1656;0
2013-08-14;14;1755;0
2013-08-14;14;1698;0
2013-08-14;15;1881;0
2013-08-14;15;1906;0
2013-08-14;16;1909;0
2013-08-14;16;1908;0
2013-08-14;17;1918;0
2013-08-14;17;1792;0
2013-08-14;18;1744;0
2013-08-14;18;1556;0
2013-08-14;19;1439;0
2013-08-14;19;1519;0
2013-08-14;20;1348;0
2013-08-14;20;1178;0
2013-08-14;21;1145;0
2013-08-14;21;1006;0
2013-08-14;22;955;0
2013-08-14;22;860;0
2013-08-14;23;869;0
2013-08-14;23;748;0
2013-08-15;00;572;0
2013-08-15;00;466;0
2013-08-15;01;414;0
2013-08-15;01;292;0
2013-08-15;02;234;0
2013-08-15;02;158;0
2013-08-15;03;156;0
2013-08-15;03;148;0
2013-08-15;04;143;0
2013-08-15;04;160;0
2013-08-15;05;233;0
2013-08-15;05;285;0
2013-08-15;06;425;0
2013-08-15;06;630;0
2013-08-15;07;519;0
2013-08-15;07;653;0
2013-08-15;08;645;0
2013-08-15;08;798;0
2013-08-15;09;1072;0
2013-08-15;09;1235;0
2013-08-15;10;1439;0
2013-08-15;10;1560;0
2013-08-15;11;1592;0
2013-08-15;11;1540;0
2013-08-15;12;1287;0
2013-08-15;12;1138;0
2013-08-15;13;966;0
2013-08-15;13;892;0
2013-08-15;14;1022;0
2013-08-15;14;1125;0
2013-08-15;15;1383;0
2013-08-15;15;1510;0
2013-08-15;16;1540;0
2013-08-15;16;1629;0
2013-08-15;17;1543;0
2013-08-15;17;1639;0
2013-08-15;18;1644;0
2013-08-15;18;1531;0
2013-08-15;19;1447;0
2013-08-15;19;1465;0
2013-08-15;20;1479;0
2013-08-15;20;1457;0
2013-08-15;21;1341;0
2013-08-15;21;1389;0
2013-08-15;22;1213;0
2013-08-15;22;1051;0
2013-08-15;23;1048;0
2013-08-15;23;814;0
2013-08-16;00;615;0
2013-08-16;00;486;0
2013-08-16;01;373;0
2013-08-16;01;312;0
2013-08-16;02;234;0
2013-08-16;02;166;0
2013-08-16;03;153;0
2013-08-16;03;160;0
2013-08-16;04;154;0
2013-08-16;04;207;0
2013-08-16;05;257;0
2013-08-16;05;407;0
2013-08-16;06;555;0
2013-08-16;06;940;0
2013-08-16;07;1241;0
2013-08-16;07;1525;0
2013-08-16;08;1542;0
2013-08-16;08;1450;0
2013-08-16;09;1535;0
2013-08-16;09;1735;0
2013-08-16;10;1899;0
2013-08-16;10;1850;0
2013-08-16;11;1827;0
2013-08-16;11;1708;0
2013-08-16;12;1574;0
2013-08-16;12;1450;0
2013-08-16;13;1381;0
2013-08-16;13;1283;0
2013-08-16;14;1322;0
2013-08-16;14;1399;0
2013-08-16;15;1420;0
2013-08-16;15;1517;0
2013-08-16;16;1549;0
2013-08-16;16;1589;0
2013-08-16;17;1639;0
2013-08-16;17;1676;0
2013-08-16;18;1538;0
2013-08-16;18;1432;0
2013-08-16;19;1352;0
2013-08-16;19;1359;0
2013-08-16;20;1436;0
2013-08-16;20;1244;0
2013-08-16;21;1094;0
2013-08-16;21;1097;0
2013-08-16;22;1021;0
2013-08-16;22;963;0
2013-08-16;23;890;0
2013-08-16;23;710;0
2013-08-17;00;592;0
2013-08-17;00;488;0
2013-08-17;01;365;0
2013-08-17;01;322;0
2013-08-17;02;222;0
2013-08-17;02;202;0
2013-08-17;03;174;0
2013-08-17;03;191;0
2013-08-17;04;167;0
2013-08-17;04;213;0
2013-08-17;05;309;0
2013-08-17;05;390;0
2013-08-17;06;505;0
2013-08-17;06;801;0
2013-08-17;07;767;0
2013-08-17;07;953;0
2013-08-17;08;905;0
2013-08-17;08;951;0
2013-08-17;09;1296;0
2013-08-17;09;1458;0
2013-08-17;10;1641;0
2013-08-17;10;1766;0
2013-08-17;11;1801;0
2013-08-17;11;1691;0
2013-08-17;12;1594;0
2013-08-17;12;1415;0
2013-08-17;13;1273;0
2013-08-17;13;1166;0
2013-08-17;14;1303;0
2013-08-17;14;1273;0
2013-08-17;15;1467;0
2013-08-17;15;1464;0
2013-08-17;16;1651;0
2013-08-17;16;1684;0
2013-08-17;17;1758;0
2013-08-17;17;1777;0
2013-08-17;18;1535;0
2013-08-17;18;1547;0
2013-08-17;19;1561;0
2013-08-17;19;1547;0
2013-08-17;20;1513;0
2013-08-17;20;1479;0
2013-08-17;21;1383;0
2013-08-17;21;1235;0
2013-08-17;22;1296;0
2013-08-17;22;1138;0
2013-08-17;23;1149;0
2013-08-17;23;1005;0
2013-08-18;00;800;0
2013-08-18;00;640;0
2013-08-18;01;583;0
2013-08-18;01;449;0
2013-08-18;02;362;0
2013-08-18;02;232;0
2013-08-18;03;201;0
2013-08-18;03;168;0
2013-08-18;04;192;0
2013-08-18;04;177;0
2013-08-18;05;246;0
2013-08-18;05;265;0
2013-08-18;06;394;0
2013-08-18;06;557;0
2013-08-18;07;466;0
2013-08-18;07;639;0
2013-08-18;08;635;0
2013-08-18;08;749;0
2013-08-18;09;892;0
2013-08-18;09;1228;0
2013-08-18;10;1400;0
2013-08-18;10;1424;0
2013-08-18;11;1441;0
2013-08-18;11;1366;0
2013-08-18;12;1205;0
2013-08-18;12;1164;0
2013-08-18;13;1070;0
2013-08-18;13;1002;0
2013-08-18;14;1076;0
2013-08-18;14;1146;0
2013-08-18;15;1257;0
2013-08-18;15;1412;0
2013-08-18;16;1350;0
2013-08-18;16;1484;0
2013-08-18;17;1543;0
2013-08-18;17;1629;0
2013-08-18;18;1689;0
2013-08-18;18;1508;0
2013-08-18;19;1607;0
2013-08-18;19;1527;0
2013-08-18;20;1434;0
2013-08-18;20;1364;0
2013-08-18;21;1279;0
2013-08-18;21;1158;0
2013-08-18;22;1084;0
2013-08-18;22;988;0
2013-08-18;23;970;0
2013-08-18;23;844;0
2013-08-19;00;701;0
2013-08-19;00;571;0
2013-08-19;01;386;0
2013-08-19;01;303;0
2013-08-19;02;248;0
2013-08-19;02;187;0
2013-08-19;03;177;0
2013-08-19;03;135;0
2013-08-19;04;197;0
2013-08-19;04;250;0
2013-08-19;05;392;0
2013-08-19;05;550;0
2013-08-19;06;800;0
2013-08-19;06;1454;0
2013-08-19;07;1925;0
2013-08-19;07;2328;0
2013-08-19;08;2463;0
2013-08-19;08;2510;0
2013-08-19;09;2397;0
2013-08-19;09;2316;0
2013-08-19;10;2329;0
2013-08-19;10;2269;0
2013-08-19;11;2285;0
2013-08-19;11;2137;0
2013-08-19;12;1894;0
2013-08-19;12;1832;0
2013-08-19;13;1658;0
2013-08-19;13;1685;0
2013-08-19;14;1765;0
2013-08-19;14;1873;0
2013-08-19;15;1833;0
2013-08-19;15;1954;0
2013-08-19;16;1945;0
2013-08-19;16;1937;0
2013-08-19;17;2048;0
2013-08-19;17;2129;0
2013-08-19;18;1998;0
2013-08-19;18;1797;0
2013-08-19;19;1692;0
2013-08-19;19;1649;0
2013-08-19;20;1410;0
2013-08-19;20;1307;0
2013-08-19;21;1095;0
2013-08-19;21;1027;0
2013-08-19;22;1001;0
2013-08-19;22;836;0
2013-08-19;23;739;0
2013-08-19;23;642;0
2013-08-20;00;510;0
2013-08-20;00;431;0
2013-08-20;01;361;0
2013-08-20;01;257;0
2013-08-20;02;188;0
2013-08-20;02;185;0
2013-08-20;03;139;0
2013-08-20;03;165;0
2013-08-20;04;172;0
2013-08-20;04;252;0
2013-08-20;05;381;0
2013-08-20;05;517;0
2013-08-20;06;759;0
2013-08-20;06;1505;0
2013-08-20;07;1946;0
2013-08-20;07;2438;0
2013-08-20;08;2564;0
2013-08-20;08;2666;0
2013-08-20;09;2511;0
2013-08-20;09;2598;0
2013-08-20;10;2450;0
2013-08-20;10;2516;0
2013-08-20;11;2362;0
2013-08-20;11;2188;0
2013-08-20;12;1914;0
2013-08-20;12;1840;0
2013-08-20;13;1642;0
2013-08-20;13;1607;0
2013-08-20;14;1711;0
2013-08-20;14;1878;0
2013-08-20;15;1799;0
2013-08-20;15;1858;0
2013-08-20;16;1879;0
2013-08-20;16;1890;0
2013-08-20;17;1969;0
2013-08-20;17;1982;0
2013-08-20;18;2095;0
2013-08-20;18;1830;0
2013-08-20;19;1753;0
2013-08-20;19;1913;0
2013-08-20;20;1694;0
2013-08-20;20;1455;0
2013-08-20;21;1199;0
2013-08-20;21;1106;0
2013-08-20;22;1138;0
2013-08-20;22;1050;0
2013-08-20;23;977;0
2013-08-20;23;840;0
2013-08-21;00;635;0
2013-08-21;00;498;0
2013-08-21;01;389;0
2013-08-21;01;291;0
2013-08-21;02;219;0
2013-08-21;02;173;0
2013-08-21;03;144;0
2013-08-21;03;126;0
2013-08-21;04;179;0
2013-08-21;04;256;0
2013-08-21;05;315;0
2013-08-21;05;516;0
2013-08-21;06;792;0
2013-08-21;06;1420;0
2013-08-21;07;1955;0
2013-08-21;07;2343;0
2013-08-21;08;2548;0
2013-08-21;08;2643;0
2013-08-21;09;2615;0
2013-08-21;09;2511;0
2013-08-21;10;2522;0
2013-08-21;10;2398;0
2013-08-21;11;2344;0
2013-08-21;11;2206;0
2013-08-21;12;1989;0
2013-08-21;12;1883;0
2013-08-21;13;1805;0
2013-08-21;13;1675;0
2013-08-21;14;1795;0
2013-08-21;14;1870;0
2013-08-21;15;1867;0
2013-08-21;15;1889;0
2013-08-21;16;1962;0
2013-08-21;16;1897;0
2013-08-21;17;1953;0
2013-08-21;17;2112;0
2013-08-21;18;2118;0
2013-08-21;18;1883;0
2013-08-21;19;1925;0
2013-08-21;19;1945;0
2013-08-21;20;1759;0
2013-08-21;20;1541;0
2013-08-21;21;1375;0
2013-08-21;21;1186;0
2013-08-21;22;1108;0
2013-08-21;22;1100;0
2013-08-21;23;1062;0
2013-08-21;23;852;0
2013-08-22;00;641;0
2013-08-22;00;580;0
2013-08-22;01;387;0
2013-08-22;01;305;0
2013-08-22;02;245;0
2013-08-22;02;178;0
2013-08-22;03;163;0
2013-08-22;03;162;0
2013-08-22;04;160;0
2013-08-22;04;247;0
2013-08-22;05;337;0
2013-08-22;05;539;0
2013-08-22;06;768;0
2013-08-22;06;1501;0
2013-08-22;07;1930;0
2013-08-22;07;2450;0
2013-08-22;08;2641;0
2013-08-22;08;2782;0
2013-08-22;09;2716;0
2013-08-22;09;2564;0
2013-08-22;10;2520;0
2013-08-22;10;2467;0
2013-08-22;11;2385;0
2013-08-22;11;2224;0
2013-08-22;12;2057;0
2013-08-22;12;1925;0
2013-08-22;13;1714;0
2013-08-22;13;1688;0
2013-08-22;14;1777;0
2013-08-22;14;1949;0
2013-08-22;15;1879;0
2013-08-22;15;2038;0
2013-08-22;16;1972;0
2013-08-22;16;1914;0
2013-08-22;17;1966;0
2013-08-22;17;2206;0
2013-08-22;18;2221;0
2013-08-22;18;1992;0
2013-08-22;19;1969;0
2013-08-22;19;1940;0
2013-08-22;20;1871;0
2013-08-22;20;1688;0
2013-08-22;21;1406;0
2013-08-22;21;1270;0
2013-08-22;22;1231;0
2013-08-22;22;1100;0
2013-08-22;23;1035;0
2013-08-22;23;909;0
2013-08-23;00;688;0
2013-08-23;00;642;0
2013-08-23;01;445;0
2013-08-23;01;363;0
2013-08-23;02;275;0
2013-08-23;02;233;0
