data;hour;totale;areac
2016-03-29;11;891;1
2016-03-29;12;692;1
2016-03-29;12;778;1
2016-03-29;13;747;1
2016-03-29;13;383;1
2016-03-29;14;1254;1
2016-03-29;14;1152;1
2016-03-29;15;804;1
2016-03-29;15;1078;1
2016-03-29;16;1426;1
2016-03-29;16;1063;1
2016-03-29;17;813;1
2016-03-29;17;1056;1
2016-03-29;18;1199;1
2016-03-29;18;1073;1
2016-03-29;19;1446;1
2016-03-29;19;1619;0
2016-03-29;20;815;0
2016-03-29;20;848;0
2016-03-29;21;804;0
2016-03-29;21;524;0
2016-03-29;22;718;0
2016-03-29;22;791;0
2016-03-29;23;611;0
2016-03-29;23;435;0
2016-03-30;00;354;0
2016-03-30;00;283;0
2016-03-30;01;181;0
2016-03-30;01;154;0
2016-03-30;02;100;0
2016-03-30;02;103;0
2016-03-30;03;78;0
2016-03-30;03;81;0
2016-03-30;04;130;0
2016-03-30;04;108;0
2016-03-30;05;153;0
2016-03-30;05;333;0
2016-03-30;06;563;0
2016-03-30;06;978;0
2016-03-30;07;1093;0
2016-03-30;07;995;1
2016-03-30;08;1020;1
2016-03-30;08;1285;1
2016-03-30;09;1635;1
2016-03-30;09;1227;1
2016-03-30;10;1135;1
2016-03-30;10;695;1
2016-03-30;11;1056;1
2016-03-30;11;1646;1
2016-03-30;12;1252;1
2016-03-30;12;625;1
2016-03-30;13;784;1
2016-03-30;13;734;1
2016-03-30;14;1485;1
2016-03-30;14;1256;1
2016-03-30;15;1067;1
2016-03-30;15;973;1
2016-03-30;16;1161;1
2016-03-30;16;1036;1
2016-03-30;17;852;1
2016-03-30;17;1284;1
2016-03-30;18;1356;1
2016-03-30;18;719;1
2016-03-30;19;1471;1
2016-03-30;19;2208;0
2016-03-30;20;1209;0
2016-03-30;20;1983;0
2016-03-30;21;913;0
2016-03-30;21;812;0
2016-03-30;22;356;0
2016-03-30;22;718;0
2016-03-30;23;586;0
2016-03-30;23;431;0
2016-03-31;00;495;0
2016-03-31;00;328;0
2016-03-31;01;307;0
2016-03-31;01;137;0
2016-03-31;02;139;0
2016-03-31;02;145;0
2016-03-31;03;98;0
2016-03-31;03;57;0
2016-03-31;04;192;0
2016-03-31;04;172;0
2016-03-31;05;163;0
2016-03-31;05;346;0
2016-03-31;06;346;0
2016-03-31;06;571;0
2016-03-31;07;1110;0
2016-03-31;07;974;1
2016-03-31;08;1380;1
2016-03-31;08;1383;1
2016-03-31;09;1464;1
2016-03-31;09;1165;1
2016-03-31;10;1355;1
2016-03-31;10;1515;1
2016-03-31;11;1829;1
2016-03-31;11;1862;1
2016-03-31;12;626;1
2016-03-31;12;1540;1
2016-03-31;13;1815;1
2016-03-31;13;1580;1
2016-03-31;14;1375;1
2016-03-31;14;1260;1
2016-03-31;15;1169;1
2016-03-31;15;1106;1
2016-03-31;16;1308;1
2016-03-31;16;1772;1
2016-03-31;17;705;1
2016-03-31;17;1064;1
2016-03-31;18;1786;0
2016-03-31;18;2024;0
2016-03-31;19;1687;0
2016-03-31;19;1820;0
2016-03-31;20;903;0
2016-03-31;20;2179;0
2016-03-31;21;1307;0
2016-03-31;21;593;0
2016-03-31;22;557;0
2016-03-31;22;522;0
2016-03-31;23;927;0
2016-03-31;23;827;0
2016-04-01;00;727;0
2016-04-01;00;311;0
2016-04-01;01;185;0
2016-04-01;01;151;0
2016-04-01;02;189;0
2016-04-01;02;197;0
2016-04-01;03;88;0
2016-04-01;03;80;0
2016-04-01;04;169;0
2016-04-01;04;191;0
2016-04-01;05;246;0
2016-04-01;05;370;0
2016-04-01;06;552;0
2016-04-01;06;881;0
2016-04-01;07;1356;0
2016-04-01;07;1542;1
2016-04-01;08;2554;1
2016-04-01;08;1246;1
2016-04-01;09;2286;1
2016-04-01;09;1710;1
2016-04-01;10;806;1
2016-04-01;10;1315;1
2016-04-01;11;1799;1
2016-04-01;11;1680;1
2016-04-01;12;1182;1
2016-04-01;12;1715;1
2016-04-01;13;1385;1
2016-04-01;13;1342;1
2016-04-01;14;1278;1
2016-04-01;14;1824;1
2016-04-01;15;1050;1
2016-04-01;15;1572;1
2016-04-01;16;1725;1
2016-04-01;16;999;1
2016-04-01;17;1442;1
2016-04-01;17;781;1
2016-04-01;18;809;1
2016-04-01;18;2582;1
2016-04-01;19;1899;1
2016-04-01;19;2696;0
2016-04-01;20;1150;0
2016-04-01;20;1052;0
2016-04-01;21;381;0
2016-04-01;21;788;0
2016-04-01;22;1550;0
2016-04-01;22;1133;0
2016-04-01;23;949;0
2016-04-01;23;823;0
2016-04-02;00;1765;0
2016-04-02;00;586;0
2016-04-02;01;801;0
2016-04-02;01;280;0
2016-04-02;02;332;0
2016-04-02;02;469;0
2016-04-02;03;264;0
2016-04-02;03;393;0
2016-04-02;04;418;0
2016-04-02;04;314;0
2016-04-02;05;365;0
2016-04-02;05;180;0
2016-04-02;06;190;0
2016-04-02;06;404;0
2016-04-02;07;852;0
2016-04-02;07;803;0
2016-04-02;08;629;0
2016-04-02;08;855;0
2016-04-02;09;769;0
2016-04-02;09;1379;0
2016-04-02;10;946;0
2016-04-02;10;1887;0
2016-04-02;11;1142;0
2016-04-02;11;1102;0
2016-04-02;12;1380;0
2016-04-02;12;1562;0
2016-04-02;13;1547;0
2016-04-02;13;2070;0
2016-04-02;14;2494;0
2016-04-02;14;533;0
2016-04-02;15;2605;0
2016-04-02;15;2927;0
2016-04-02;16;828;0
2016-04-02;16;1081;0
2016-04-02;17;1088;0
2016-04-02;17;900;0
2016-04-02;18;923;0
2016-04-02;18;1059;0
2016-04-02;19;2435;0
2016-04-02;19;1606;0
2016-04-02;20;2513;0
2016-04-02;20;1965;0
2016-04-02;21;449;0
2016-04-02;21;643;0
2016-04-02;22;1154;0
2016-04-02;22;795;0
2016-04-02;23;1377;0
2016-04-02;23;635;0
2016-04-03;00;613;0
2016-04-03;00;809;0
2016-04-03;01;1263;0
2016-04-03;01;545;0
2016-04-03;02;563;0
2016-04-03;02;383;0
2016-04-03;03;293;0
2016-04-03;03;127;0
2016-04-03;04;386;0
2016-04-03;04;289;0
2016-04-03;05;47;0
2016-04-03;05;168;0
2016-04-03;06;176;0
2016-04-03;06;206;0
2016-04-03;07;162;0
2016-04-03;07;476;0
2016-04-03;08;160;0
2016-04-03;08;196;0
2016-04-03;09;1172;0
2016-04-03;09;574;0
2016-04-03;10;669;0
2016-04-03;10;2079;0
2016-04-03;11;551;0
2016-04-03;11;664;0
2016-04-03;12;753;0
2016-04-03;12;566;0
2016-04-03;13;1741;0
2016-04-03;13;844;0
2016-04-03;14;717;0
2016-04-03;14;1024;0
2016-04-03;15;1068;0
2016-04-03;15;2773;0
2016-04-03;16;804;0
2016-04-03;16;586;0
2016-04-03;17;2913;0
2016-04-03;17;2121;0
2016-04-03;18;1745;0
2016-04-03;18;909;0
2016-04-03;19;998;0
2016-04-03;19;984;0
2016-04-03;20;849;0
2016-04-03;20;1527;0
2016-04-03;21;341;0
2016-04-03;21;435;0
2016-04-03;22;358;0
2016-04-03;22;200;0
2016-04-03;23;422;0
2016-04-03;23;805;0
2016-04-04;00;469;0
2016-04-04;00;368;0
2016-04-04;01;181;0
2016-04-04;01;96;0
2016-04-04;02;126;0
2016-04-04;02;103;0
2016-04-04;03;65;0
2016-04-04;03;91;0
2016-04-04;04;71;0
2016-04-04;04;59;0
2016-04-04;05;175;0
2016-04-04;05;401;0
2016-04-04;06;431;0
2016-04-04;06;497;0
2016-04-04;07;1374;0
2016-04-04;07;892;1
2016-04-04;08;1655;1
2016-04-04;08;1989;1
2016-04-04;09;2332;1
2016-04-04;09;2145;1
2016-04-04;10;1249;1
2016-04-04;10;1064;1
2016-04-04;11;1727;1
2016-04-04;11;1129;1
2016-04-04;12;1010;1
2016-04-04;12;1143;1
2016-04-04;13;967;1
2016-04-04;13;1382;1
2016-04-04;14;1495;1
2016-04-04;14;1401;1
2016-04-04;15;1005;1
2016-04-04;15;1121;1
2016-04-04;16;1395;1
2016-04-04;16;1343;1
2016-04-04;17;1200;1
2016-04-04;17;1142;1
2016-04-04;18;1549;1
2016-04-04;18;1348;1
2016-04-04;19;1153;1
2016-04-04;19;1939;0
2016-04-04;20;2338;0
2016-04-04;20;983;0
2016-04-04;21;713;0
2016-04-04;21;927;0
2016-04-04;22;769;0
2016-04-04;22;491;0
2016-04-04;23;600;0
2016-04-04;23;631;0
2016-04-05;00;450;0
2016-04-05;00;321;0
2016-04-05;01;234;0
2016-04-05;01;110;0
2016-04-05;02;109;0
2016-04-05;02;122;0
2016-04-05;03;45;0
2016-04-05;03;109;0
2016-04-05;04;110;0
2016-04-05;04;118;0
2016-04-05;05;166;0
2016-04-05;05;491;0
2016-04-05;06;392;0
2016-04-05;06;754;0
2016-04-05;07;1718;0
2016-04-05;07;1830;1
2016-04-05;08;1346;1
2016-04-05;08;1289;1
2016-04-05;09;1716;1
2016-04-05;09;1318;1
2016-04-05;10;2129;1
2016-04-05;10;1038;1
2016-04-05;11;744;1
2016-04-05;11;973;1
2016-04-05;12;1624;1
2016-04-05;12;1795;1
2016-04-05;13;1488;1
2016-04-05;13;1087;1
2016-04-05;14;1357;1
2016-04-05;14;1752;1
2016-04-05;15;1031;1
2016-04-05;15;967;1
2016-04-05;16;1689;1
2016-04-05;16;1773;1
2016-04-05;17;2107;1
2016-04-05;17;1523;1
2016-04-05;18;1558;1
2016-04-05;18;1293;1
2016-04-05;19;1077;1
2016-04-05;19;955;0
2016-04-05;20;830;0
2016-04-05;20;1553;0
2016-04-05;21;951;0
2016-04-05;21;701;0
2016-04-05;22;569;0
2016-04-05;22;465;0
2016-04-05;23;772;0
2016-04-05;23;617;0
2016-04-06;00;377;0
2016-04-06;00;420;0
2016-04-06;01;250;0
2016-04-06;01;134;0
2016-04-06;02;65;0
2016-04-06;02;104;0
2016-04-06;03;52;0
2016-04-06;03;154;0
2016-04-06;04;135;0
2016-04-06;04;160;0
2016-04-06;05;127;0
2016-04-06;05;264;0
2016-04-06;06;488;0
2016-04-06;06;1076;0
2016-04-06;07;856;0
2016-04-06;07;990;1
2016-04-06;08;1666;1
2016-04-06;08;968;1
2016-04-06;09;1654;1
2016-04-06;09;761;1
2016-04-06;10;1286;1
2016-04-06;10;1820;1
2016-04-06;11;1419;1
2016-04-06;11;996;1
2016-04-06;12;1018;1
2016-04-06;12;1412;1
2016-04-06;13;1552;1
2016-04-06;13;1232;1
2016-04-06;14;1062;1
2016-04-06;14;1162;1
2016-04-06;15;1030;1
2016-04-06;15;1313;1
2016-04-06;16;1193;1
2016-04-06;16;958;1
2016-04-06;17;2166;1
2016-04-06;17;1389;1
2016-04-06;18;1214;1
2016-04-06;18;1059;1
2016-04-06;19;1224;1
2016-04-06;19;1719;0
2016-04-06;20;724;0
2016-04-06;20;1540;0
2016-04-06;21;921;0
2016-04-06;21;852;0
2016-04-06;22;362;0
2016-04-06;22;610;0
2016-04-06;23;724;0
2016-04-06;23;1009;0
2016-04-07;00;346;0
2016-04-07;00;554;0
2016-04-07;01;340;0
2016-04-07;01;265;0
2016-04-07;02;93;0
2016-04-07;02;86;0
2016-04-07;03;77;0
2016-04-07;03;148;0
2016-04-07;04;75;0
2016-04-07;04;138;0
2016-04-07;05;226;0
2016-04-07;05;405;0
2016-04-07;06;579;0
2016-04-07;06;866;0
2016-04-07;07;2005;0
2016-04-07;07;1294;1
2016-04-07;08;1242;1
2016-04-07;08;2669;1
2016-04-07;09;1129;1
2016-04-07;09;2114;1
2016-04-07;10;1428;1
2016-04-07;10;1756;1
2016-04-07;11;2095;1
2016-04-07;11;2079;1
2016-04-07;12;1937;1
2016-04-07;12;1295;1
2016-04-07;13;1321;1
2016-04-07;13;1156;1
2016-04-07;14;1749;1
2016-04-07;14;1707;1
2016-04-07;15;1868;1
2016-04-07;15;2195;1
2016-04-07;16;1351;1
2016-04-07;16;1027;1
2016-04-07;17;1601;1
2016-04-07;17;1716;1
2016-04-07;18;1772;0
2016-04-07;18;1328;0
2016-04-07;19;686;0
2016-04-07;19;1408;0
2016-04-07;20;2178;0
2016-04-07;20;1404;0
2016-04-07;21;1311;0
2016-04-07;21;1091;0
2016-04-07;22;939;0
2016-04-07;22;321;0
2016-04-07;23;1174;0
2016-04-07;23;1062;0
2016-04-08;00;929;0
2016-04-08;00;615;0
2016-04-08;01;323;0
2016-04-08;01;204;0
2016-04-08;02;309;0
2016-04-08;02;151;0
2016-04-08;03;79;0
2016-04-08;03;202;0
2016-04-08;04;275;0
2016-04-08;04;94;0
2016-04-08;05;264;0
2016-04-08;05;365;0
2016-04-08;06;578;0
2016-04-08;06;1250;0
2016-04-08;07;1446;0
2016-04-08;07;1428;1
2016-04-08;08;1514;1
2016-04-08;08;1332;1
2016-04-08;09;1941;1
2016-04-08;09;1419;1
2016-04-08;10;1518;1
2016-04-08;10;1800;1
2016-04-08;11;1723;1
2016-04-08;11;1224;1
2016-04-08;12;1593;1
2016-04-08;12;1678;1
2016-04-08;13;1006;1
2016-04-08;13;749;1
2016-04-08;14;1980;1
2016-04-08;14;1451;1
2016-04-08;15;1447;1
2016-04-08;15;1221;1
2016-04-08;16;1453;1
2016-04-08;16;1483;1
2016-04-08;17;1447;1
2016-04-08;17;1306;1
2016-04-08;18;1086;1
2016-04-08;18;1246;1
2016-04-08;19;1478;1
2016-04-08;19;1333;0
2016-04-08;20;2065;0
2016-04-08;20;2134;0
2016-04-08;21;888;0
2016-04-08;21;1330;0
2016-04-08;22;893;0
2016-04-08;22;1016;0
2016-04-08;23;929;0
2016-04-08;23;645;0
2016-04-09;00;1102;0
2016-04-09;00;1041;0
2016-04-09;01;521;0
2016-04-09;01;622;0
2016-04-09;02;277;0
2016-04-09;02;426;0
2016-04-09;03;420;0
2016-04-09;03;310;0
2016-04-09;04;252;0
2016-04-09;04;149;0
2016-04-09;05;293;0
2016-04-09;05;341;0
2016-04-09;06;221;0
2016-04-09;06;530;0
2016-04-09;07;335;0
2016-04-09;07;1152;0
2016-04-09;08;1166;0
2016-04-09;08;1121;0
2016-04-09;09;1659;0
2016-04-09;09;1843;0
2016-04-09;10;890;0
2016-04-09;10;2113;0
2016-04-09;11;2257;0
2016-04-09;11;1674;0
2016-04-09;12;1637;0
2016-04-09;12;1611;0
2016-04-09;13;1370;0
2016-04-09;13;1074;0
2016-04-09;14;1116;0
2016-04-09;14;1443;0
2016-04-09;15;1612;0
2016-04-09;15;508;0
2016-04-09;16;1891;0
2016-04-09;16;1334;0
2016-04-09;17;2778;0
2016-04-09;17;2115;0
2016-04-09;18;2104;0
2016-04-09;18;1516;0
2016-04-09;19;1358;0
2016-04-09;19;1531;0
2016-04-09;20;909;0
2016-04-09;20;1457;0
2016-04-09;21;1565;0
2016-04-09;21;1126;0
2016-04-09;22;602;0
2016-04-09;22;607;0
2016-04-09;23;1224;0
2016-04-09;23;1693;0
2016-04-10;00;1447;0
2016-04-10;00;1125;0
2016-04-10;01;357;0
2016-04-10;01;229;0
2016-04-10;02;717;0
2016-04-10;02;250;0
2016-04-10;03;228;0
2016-04-10;03;192;0
2016-04-10;04;176;0
2016-04-10;04;291;0
2016-04-10;05;328;0
2016-04-10;05;252;0
2016-04-10;06;163;0
2016-04-10;06;257;0
2016-04-10;07;243;0
2016-04-10;07;559;0
2016-04-10;08;458;0
2016-04-10;08;600;0
2016-04-10;09;1234;0
2016-04-10;09;634;0
2016-04-10;10;1056;0
2016-04-10;10;1326;0
2016-04-10;11;911;0
2016-04-10;11;1772;0
2016-04-10;12;1494;0
2016-04-10;12;753;0
2016-04-10;13;790;0
2016-04-10;13;1566;0
2016-04-10;14;1252;0
2016-04-10;14;1842;0
2016-04-10;15;1241;0
2016-04-10;15;1540;0
2016-04-10;16;1267;0
2016-04-10;16;1715;0
2016-04-10;17;1738;0
2016-04-10;17;1608;0
2016-04-10;18;1344;0
2016-04-10;18;1507;0
2016-04-10;19;1740;0
2016-04-10;19;902;0
2016-04-10;20;1790;0
2016-04-10;20;1021;0
2016-04-10;21;740;0
2016-04-10;21;1333;0
2016-04-10;22;1253;0
2016-04-10;22;716;0
2016-04-10;23;668;0
2016-04-10;23;486;0
2016-04-11;00;358;0
2016-04-11;00;344;0
2016-04-11;01;237;0
2016-04-11;01;126;0
2016-04-11;02;157;0
2016-04-11;02;149;0
2016-04-11;03;99;0
2016-04-11;03;92;0
2016-04-11;04;131;0
2016-04-11;04;192;0
2016-04-11;05;207;0
2016-04-11;05;327;0
2016-04-11;06;467;0
2016-04-11;06;734;0
2016-04-11;07;1474;0
2016-04-11;07;1790;1
2016-04-11;08;1394;1
2016-04-11;08;1522;1
2016-04-11;09;1503;1
2016-04-11;09;2071;1
2016-04-11;10;1830;1
2016-04-11;10;1921;1
2016-04-11;11;1324;1
2016-04-11;11;1103;1
2016-04-11;12;1035;1
2016-04-11;12;1258;1
2016-04-11;13;1154;1
2016-04-11;13;1247;1
2016-04-11;14;878;1
2016-04-11;14;902;1
2016-04-11;15;865;1
2016-04-11;15;1203;1
2016-04-11;16;988;1
2016-04-11;16;964;1
2016-04-11;17;1168;1
2016-04-11;17;965;1
2016-04-11;18;937;1
2016-04-11;18;1431;1
2016-04-11;19;1851;1
2016-04-11;19;1766;0
2016-04-11;20;1197;0
2016-04-11;20;1013;0
2016-04-11;21;958;0
2016-04-11;21;522;0
2016-04-11;22;584;0
2016-04-11;22;797;0
2016-04-11;23;407;0
2016-04-11;23;568;0
2016-04-12;00;494;0
2016-04-12;00;674;0
2016-04-12;01;152;0
2016-04-12;01;289;0
2016-04-12;02;106;0
2016-04-12;02;81;0
2016-04-12;03;121;0
2016-04-12;03;149;0
2016-04-12;04;88;0
2016-04-12;04;88;0
2016-04-12;05;192;0
2016-04-12;05;362;0
2016-04-12;06;530;0
2016-04-12;06;647;0
2016-04-12;07;2103;0
2016-04-12;07;1454;1
2016-04-12;08;1499;1
2016-04-12;08;1042;1
2016-04-12;09;1564;1
2016-04-12;09;1625;1
2016-04-12;10;1285;1
2016-04-12;10;2325;1
2016-04-12;11;2039;1
2016-04-12;11;1481;1
2016-04-12;12;1087;1
2016-04-12;12;1135;1
2016-04-12;13;1327;1
2016-04-12;13;1208;1
2016-04-12;14;2411;1
2016-04-12;14;1208;1
2016-04-12;15;1310;1
2016-04-12;15;2292;1
2016-04-12;16;1683;1
2016-04-12;16;898;1
2016-04-12;17;1276;1
2016-04-12;17;1480;1
2016-04-12;18;1111;1
2016-04-12;18;886;1
2016-04-12;19;2204;1
2016-04-12;19;2467;0
2016-04-12;20;849;0
2016-04-12;20;1327;0
2016-04-12;21;1476;0
2016-04-12;21;632;0
2016-04-12;22;569;0
2016-04-12;22;543;0
2016-04-12;23;169;0
2016-04-12;23;1204;0
2016-04-13;00;947;0
2016-04-13;00;793;0
2016-04-13;01;288;0
2016-04-13;01;535;0
2016-04-13;02;67;0
2016-04-13;02;217;0
2016-04-13;03;246;0
2016-04-13;03;105;0
2016-04-13;04;140;0
2016-04-13;04;183;0
2016-04-13;05;208;0
2016-04-13;05;350;0
2016-04-13;06;519;0
2016-04-13;06;810;0
2016-04-13;07;1382;0
2016-04-13;07;705;1
2016-04-13;08;1340;1
2016-04-13;08;1763;1
2016-04-13;09;580;1
2016-04-13;09;1675;1
2016-04-13;10;1824;1
2016-04-13;10;2182;1
2016-04-13;11;1976;1
2016-04-13;11;1668;1
2016-04-13;12;893;1
2016-04-13;12;935;1
2016-04-13;13;1544;1
2016-04-13;13;1640;1
2016-04-13;14;1155;1
2016-04-13;14;1973;1
2016-04-13;15;1721;1
2016-04-13;15;1017;1
2016-04-13;16;1416;1
2016-04-13;16;956;1
2016-04-13;17;1236;1
2016-04-13;17;886;1
2016-04-13;18;1670;1
2016-04-13;18;1796;1
2016-04-13;19;1213;1
2016-04-13;19;2401;0
2016-04-13;20;2148;0
2016-04-13;20;1035;0
2016-04-13;21;1551;0
2016-04-13;21;1144;0
2016-04-13;22;1797;0
2016-04-13;22;840;0
2016-04-13;23;605;0
2016-04-13;23;560;0
2016-04-14;00;921;0
2016-04-14;00;417;0
2016-04-14;01;720;0
2016-04-14;01;686;0
2016-04-14;02;404;0
2016-04-14;02;322;0
2016-04-14;03;190;0
2016-04-14;03;133;0
2016-04-14;04;121;0
2016-04-14;04;309;0
2016-04-14;05;117;0
2016-04-14;05;209;0
2016-04-14;06;297;0
2016-04-14;06;396;0
2016-04-14;07;1514;0
2016-04-14;07;1147;1
2016-04-14;08;1662;1
2016-04-14;08;1753;1
2016-04-14;09;1287;1
2016-04-14;09;1802;1
2016-04-14;10;2214;1
2016-04-14;10;1350;1
2016-04-14;11;1684;1
2016-04-14;11;1378;1
2016-04-14;12;1387;1
2016-04-14;12;1514;1
2016-04-14;13;761;1
2016-04-14;13;966;1
2016-04-14;14;1276;1
2016-04-14;14;1463;1
2016-04-14;15;821;1
2016-04-14;15;964;1
2016-04-14;16;2079;1
2016-04-14;16;1521;1
2016-04-14;17;1759;1
2016-04-14;17;2458;1
2016-04-14;18;2319;0
2016-04-14;18;1480;0
2016-04-14;19;2280;0
2016-04-14;19;1051;0
2016-04-14;20;1191;0
2016-04-14;20;919;0
2016-04-14;21;1221;0
2016-04-14;21;1422;0
2016-04-14;22;751;0
2016-04-14;22;1494;0
2016-04-14;23;1127;0
2016-04-14;23;1397;0
2016-04-15;00;1083;0
2016-04-15;00;721;0
2016-04-15;01;602;0
2016-04-15;01;475;0
2016-04-15;02;359;0
2016-04-15;02;433;0
2016-04-15;03;225;0
2016-04-15;03;201;0
2016-04-15;04;197;0
2016-04-15;04;214;0
2016-04-15;05;148;0
2016-04-15;05;402;0
2016-04-15;06;298;0
2016-04-15;06;698;0
2016-04-15;07;1220;0
2016-04-15;07;1524;1
2016-04-15;08;1325;1
2016-04-15;08;1134;1
2016-04-15;09;1794;1
2016-04-15;09;1970;1
2016-04-15;10;1146;1
2016-04-15;10;1596;1
2016-04-15;11;1108;1
2016-04-15;11;1546;1
2016-04-15;12;1149;1
2016-04-15;12;1098;1
2016-04-15;13;1437;1
2016-04-15;13;700;1
2016-04-15;14;941;1
2016-04-15;14;1218;1
2016-04-15;15;1183;1
2016-04-15;15;1779;1
2016-04-15;16;1224;1
2016-04-15;16;2077;1
2016-04-15;17;1777;1
2016-04-15;17;1239;1
2016-04-15;18;1187;1
2016-04-15;18;1515;1
2016-04-15;19;1295;1
2016-04-15;19;3336;0
2016-04-15;20;2230;0
2016-04-15;20;1318;0
2016-04-15;21;1653;0
2016-04-15;21;1447;0
2016-04-15;22;1001;0
2016-04-15;22;664;0
2016-04-15;23;808;0
2016-04-15;23;1257;0
2016-04-16;00;674;0
2016-04-16;00;619;0
2016-04-16;01;1066;0
2016-04-16;01;573;0
2016-04-16;02;560;0
2016-04-16;02;451;0
2016-04-16;03;156;0
2016-04-16;03;229;0
2016-04-16;04;152;0
2016-04-16;04;193;0
2016-04-16;05;263;0
2016-04-16;05;308;0
2016-04-16;06;318;0
2016-04-16;06;266;0
2016-04-16;07;817;0
2016-04-16;07;1267;0
2016-04-16;08;1019;0
2016-04-16;08;891;0
2016-04-16;09;1302;0
2016-04-16;09;840;0
2016-04-16;10;1658;0
2016-04-16;10;1315;0
2016-04-16;11;1111;0
2016-04-16;11;1397;0
2016-04-16;12;1928;0
2016-04-16;12;1253;0
2016-04-16;13;1256;0
2016-04-16;13;1947;0
2016-04-16;14;1432;0
2016-04-16;14;1803;0
2016-04-16;15;1941;0
2016-04-16;15;996;0
2016-04-16;16;1168;0
2016-04-16;16;1350;0
2016-04-16;17;1647;0
2016-04-16;17;1079;0
2016-04-16;18;1457;0
2016-04-16;18;1444;0
2016-04-16;19;2620;0
2016-04-16;19;1881;0
2016-04-16;20;1231;0
2016-04-16;20;1021;0
2016-04-16;21;1611;0
2016-04-16;21;650;0
2016-04-16;22;1404;0
2016-04-16;22;1208;0
2016-04-16;23;1213;0
2016-04-16;23;1657;0
2016-04-17;00;1335;0
2016-04-17;00;647;0
2016-04-17;01;936;0
2016-04-17;01;658;0
2016-04-17;02;911;0
2016-04-17;02;907;0
2016-04-17;03;476;0
2016-04-17;03;549;0
2016-04-17;04;225;0
2016-04-17;04;376;0
2016-04-17;05;180;0
2016-04-17;05;194;0
2016-04-17;06;175;0
2016-04-17;06;466;0
2016-04-17;07;411;0
2016-04-17;07;431;0
2016-04-17;08;598;0
2016-04-17;08;330;0
2016-04-17;09;624;0
2016-04-17;09;1138;0
2016-04-17;10;1165;0
2016-04-17;10;834;0
2016-04-17;11;1575;0
2016-04-17;11;1352;0
2016-04-17;12;2053;0
2016-04-17;12;979;0
2016-04-17;13;1574;0
2016-04-17;13;790;0
2016-04-17;14;1232;0
2016-04-17;14;789;0
2016-04-17;15;1178;0
2016-04-17;15;1593;0
2016-04-17;16;1003;0
2016-04-17;16;1461;0
2016-04-17;17;1916;0
2016-04-17;17;1877;0
2016-04-17;18;1312;0
2016-04-17;18;1436;0
2016-04-17;19;1186;0
2016-04-17;19;1860;0
2016-04-17;20;1777;0
2016-04-17;20;1210;0
2016-04-17;21;521;0
2016-04-17;21;1054;0
2016-04-17;22;886;0
2016-04-17;22;1027;0
2016-04-17;23;547;0
2016-04-17;23;596;0
2016-04-18;00;522;0
2016-04-18;00;244;0
2016-04-18;01;370;0
2016-04-18;01;252;0
2016-04-18;02;118;0
2016-04-18;02;136;0
2016-04-18;03;110;0
2016-04-18;03;138;0
2016-04-18;04;122;0
2016-04-18;04;153;0
2016-04-18;05;167;0
2016-04-18;05;300;0
2016-04-18;06;457;0
2016-04-18;06;887;0
2016-04-18;07;1716;0
2016-04-18;07;1059;1
2016-04-18;08;1285;1
2016-04-18;08;1266;1
2016-04-18;09;1137;1
2016-04-18;09;1207;1
2016-04-18;10;1365;1
2016-04-18;10;1112;1
2016-04-18;11;1964;1
2016-04-18;11;783;1
2016-04-18;12;1142;1
2016-04-18;12;1226;1
2016-04-18;13;1031;1
2016-04-18;13;1272;1
2016-04-18;14;862;1
2016-04-18;14;651;1
2016-04-18;15;1240;1
2016-04-18;15;1188;1
2016-04-18;16;2026;1
2016-04-18;16;643;1
2016-04-18;17;1076;1
2016-04-18;17;1549;1
2016-04-18;18;916;1
2016-04-18;18;1700;1
2016-04-18;19;531;1
2016-04-18;19;2008;0
2016-04-18;20;919;0
2016-04-18;20;1229;0
2016-04-18;21;1048;0
2016-04-18;21;667;0
2016-04-18;22;826;0
2016-04-18;22;989;0
2016-04-18;23;204;0
2016-04-18;23;641;0
2016-04-19;00;542;0
2016-04-19;00;326;0
2016-04-19;01;210;0
2016-04-19;01;225;0
2016-04-19;02;75;0
2016-04-19;02;76;0
2016-04-19;03;88;0
2016-04-19;03;82;0
2016-04-19;04;120;0
2016-04-19;04;137;0
2016-04-19;05;176;0
2016-04-19;05;289;0
2016-04-19;06;519;0
2016-04-19;06;1029;0
2016-04-19;07;1996;0
2016-04-19;07;1779;1
2016-04-19;08;1628;1
2016-04-19;08;2029;1
2016-04-19;09;1631;1
2016-04-19;09;2462;1
2016-04-19;10;1685;1
2016-04-19;10;1558;1
2016-04-19;11;1161;1
2016-04-19;11;1603;1
2016-04-19;12;1507;1
2016-04-19;12;1339;1
2016-04-19;13;1534;1
2016-04-19;13;1551;1
2016-04-19;14;1684;1
2016-04-19;14;1259;1
2016-04-19;15;666;1
2016-04-19;15;1718;1
2016-04-19;16;1432;1
2016-04-19;16;1540;1
2016-04-19;17;1240;1
2016-04-19;17;588;1
2016-04-19;18;1115;1
2016-04-19;18;1106;1
2016-04-19;19;1252;1
2016-04-19;19;2365;0
2016-04-19;20;1856;0
2016-04-19;20;1428;0
2016-04-19;21;519;0
2016-04-19;21;747;0
2016-04-19;22;618;0
2016-04-19;22;1106;0
2016-04-19;23;1114;0
2016-04-19;23;983;0
2016-04-20;00;476;0
2016-04-20;00;456;0
